row_id,image_id,true_class,pred_class,true_label,pred_label,fold,bbox,width,height,verdict,corrected_class_id,corrected_class_label,review_timestamp
train_pen1_tur_cam2_20250122_142923_0004,pen1_tur_cam2_20250122_142923.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[433.5,421.0,412.0,194.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:26:50.024190
train_pen1_tur_cam2_20250125_061635_0001,pen1_tur_cam2_20250125_061635.jpg,4,3,Sternal_lying,Standing,3,"[224.0,307.5,284.0,254.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:26:55.808310
train_pen1_tur_cam2_20250125_074049_0003,pen1_tur_cam2_20250125_074049.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[439.5,46.0,356.0,174.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:26:59.987195
train_pen1_tur_cam2_20250125_080959_0001,pen1_tur_cam2_20250125_080959.jpg,2,4,Sitting,Sternal_lying,3,"[451.0,123.5,401.0,145.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T16:27:04.620560
train_pen1_tur_cam2_20250125_085310_0006,pen1_tur_cam2_20250125_085310.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[84.0,177.5,123.0,99.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:27:14.640517
train_pen1_tur_cam2_20250125_090650_0007,pen1_tur_cam2_20250125_090650.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[450.5,36.0,319.0,138.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:27:19.383512
train_pen1_tur_cam2_20250125_092151_0006,pen1_tur_cam2_20250125_092151.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[449.0,37.0,325.0,137.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T16:27:27.200735
train_pen1_tur_cam2_20250125_094653_0001,pen1_tur_cam2_20250125_094653.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[459.0,257.5,360.0,281.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T16:28:12.449373
train_pen1_tur_cam2_20250125_104337_0004,pen1_tur_cam2_20250125_104337.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[452.8,42.3,329.3,162.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:28:17.371522
train_pen1_tur_cam2_20250125_105658_0000,pen1_tur_cam2_20250125_105658.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[666.5,268.0,280.0,427.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T16:28:23.740870
train_pen1_tur_cam2_20250125_105658_0002,pen1_tur_cam2_20250125_105658.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[557.5,222.6,221.0,415.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T16:28:43.691951
train_pen1_tur_cam2_20250125_105658_0003,pen1_tur_cam2_20250125_105658.jpg,0,2,Lateral_lying_left,Sitting,3,"[380.0,443.0,305.0,263.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T16:28:49.512025
train_pen1_tur_cam2_20250125_105838_0000,pen1_tur_cam2_20250125_105838.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[668.5,260.0,278.0,435.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T16:28:54.862675
train_pen1_tur_cam2_20250125_105838_0002,pen1_tur_cam2_20250125_105838.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[553.5,218.5,226.0,416.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T16:29:01.296768
train_pen1_tur_cam2_20250125_105838_0003,pen1_tur_cam2_20250125_105838.jpg,0,2,Lateral_lying_left,Sitting,3,"[381.0,443.5,303.0,265.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T16:29:05.821211
train_pen1_tur_cam2_20250125_112840_0005,pen1_tur_cam2_20250125_112840.jpg,3,4,Standing,Sternal_lying,3,"[451.5,140.5,423.0,147.0]",1280,720,annotation_ok,3,Standing,2026-03-19T16:29:10.235624
train_pen1_tur_cam2_20250125_114343_0005,pen1_tur_cam2_20250125_114343.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[447.5,39.1,328.0,136.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-19T16:29:56.140590
train_pen1_tur_cam2_20250125_124544_0002,pen1_tur_cam2_20250125_124544.jpg,4,3,Sternal_lying,Standing,3,"[358.5,393.5,300.0,253.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:30:03.383984
train_pen1_tur_cam2_20250125_130114_0003,pen1_tur_cam2_20250125_130114.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[458.5,41.5,317.0,136.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:30:07.866585
train_pen1_tur_cam2_20250125_134235_0004,pen1_tur_cam2_20250125_134235.jpg,4,3,Sternal_lying,Standing,3,"[174.0,343.5,109.0,299.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T16:30:15.631489
train_pen1_tur_cam2_20250125_134555_0006,pen1_tur_cam2_20250125_134555.jpg,0,4,Lateral_lying_left,Sternal_lying,3,"[79.5,505.5,125.8,109.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T12:50:10.470225
train_pen1_tur_cam2_20250125_141337_0005,pen1_tur_cam2_20250125_141337.jpg,0,4,Lateral_lying_left,Sternal_lying,3,"[258.5,535.5,300.0,144.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T12:50:15.821523
train_pen1_tur_cam2_20250125_143717_0006,pen1_tur_cam2_20250125_143717.jpg,4,3,Sternal_lying,Standing,3,"[128.0,537.5,229.0,105.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:50:23.259066
train_pen1_tur_cam2_20250125_144718_0002,pen1_tur_cam2_20250125_144718.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[511.0,549.5,440.0,159.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:50:29.937068
train_pen1_tur_cam2_20250126_071024_0002,pen1_tur_cam2_20250126_071024.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[428.5,419.5,417.0,184.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:50:36.952921
train_pen1_tur_cam2_20250126_072525_0007,pen1_tur_cam2_20250126_072525.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[93.0,178.4,103.6,93.6]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-19T12:50:42.607684
train_pen1_tur_cam2_20250126_092924_0006,pen1_tur_cam2_20250126_092924.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[794.5,172.5,206.0,381.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:50:50.704121
train_pen1_tur_cam2_20250126_094454_0001,pen1_tur_cam2_20250126_094454.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[168.5,344.0,230.0,216.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T12:51:01.227836
train_pen1_tur_cam2_20250126_112306_0002,pen1_tur_cam2_20250126_112306.jpg,4,2,Sternal_lying,Sitting,3,"[185.5,410.0,226.0,236.0]",1280,720,pred_correct,2,Sitting,2026-03-19T12:51:08.115582
train_pen1_tur_cam2_20250126_123909_0004,pen1_tur_cam2_20250126_123909.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[452.5,45.0,304.0,158.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:51:13.231216
train_pen1_tur_cam2_20250126_143419_0002,pen1_tur_cam2_20250126_143419.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[375.5,460.0,435.0,155.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:51:16.949893
train_pen1_tur_cam2_20250126_143419_0006,pen1_tur_cam2_20250126_143419.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[182.5,421.5,273.0,154.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:51:25.484014
train_pen1_tur_cam2_20250127_103502_0007,pen1_tur_cam2_20250127_103502.jpg,4,3,Sternal_lying,Standing,3,"[129.0,130.0,138.0,106.0]",1280,720,pred_correct,3,Standing,2026-03-19T12:51:30.958382
train_pen1_tur_cam2_20250127_104002_0003,pen1_tur_cam2_20250127_104002.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[166.0,403.0,181.0,244.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:51:36.370782
train_pen1_tur_cam2_20250127_104002_0007,pen1_tur_cam2_20250127_104002.jpg,3,4,Standing,Sternal_lying,3,"[147.5,140.0,133.0,103.0]",1280,720,annotation_ok,3,Standing,2026-03-19T12:51:42.199796
train_pen1_tur_cam2_20250127_110504_0003,pen1_tur_cam2_20250127_110504.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[335.0,199.0,363.0,170.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:51:46.640903
train_pen1_tur_cam2_20250127_113006_0001,pen1_tur_cam2_20250127_113006.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[179.5,343.0,205.0,265.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:51:54.400272
train_pen1_tur_cam2_20250127_113006_0007,pen1_tur_cam2_20250127_113006.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[137.0,139.0,157.0,141.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:51:59.778391
train_pen1_tur_cam2_20250127_125422_0001,pen1_tur_cam2_20250127_125422.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[186.5,416.5,317.0,154.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:52:03.719732
train_pen1_tur_cam2_20250127_125422_0003,pen1_tur_cam2_20250127_125422.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[451.5,553.5,488.0,158.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:52:30.775848
train_pen1_tur_cam2_20250127_134753_0004,pen1_tur_cam2_20250127_134753.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[219.6,461.0,316.0,122.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T12:52:36.357418
train_pen1_tur_cam2_20250127_141853_0007,pen1_tur_cam2_20250127_141853.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[231.5,425.5,288.0,165.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T12:52:40.648881
train_pen1_tur_cam2_20250127_143933_0005,pen1_tur_cam2_20250127_143933.jpg,3,4,Standing,Sternal_lying,3,"[223.5,139.0,199.0,147.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T12:52:47.967459
train_pen1_tur_cam2_20250127_143933_0006,pen1_tur_cam2_20250127_143933.jpg,3,4,Standing,Sternal_lying,3,"[134.0,137.5,143.0,150.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T12:52:53.973065
train_pen1_tur_cam2_20250127_144443_0004,pen1_tur_cam2_20250127_144443.jpg,3,4,Standing,Sternal_lying,3,"[8.5,391.5,78.0,141.0]",1280,720,annotation_ok,3,Standing,2026-03-19T12:53:06.864316
train_pen1_tur_cam2_20250127_155848_0004,pen1_tur_cam2_20250127_155848.jpg,0,4,Lateral_lying_left,Sternal_lying,3,"[302.0,293.1,275.0,191.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T12:53:20.175788
train_pen1_tur_cam2_20250127_165852_0006,pen1_tur_cam2_20250127_165852.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[834.0,210.7,174.0,402.2]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:53:28.052046
train_pen1_tur_cam2_20250127_171033_0007,pen1_tur_cam2_20250127_171033.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[825.0,235.0,167.0,383.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T12:53:54.138865
train_pen1_tur_cam2_20250201_093031_0005,pen1_tur_cam2_20250201_093031.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[688.5,64.5,490.0,212.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-19T12:53:58.213767
train_pen1_tur_cam2_20250201_142146_0003,pen1_tur_cam2_20250201_142146.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[1235.5,282.0,276.0,730.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-19T12:54:04.666792
train_pen1_tur_cam2_20250201_143716_0003,pen1_tur_cam2_20250201_143716.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[632.0,850.0,713.0,220.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-19T12:54:08.740491
train_pen1_tur_cam2_20250201_145057_0000,pen1_tur_cam2_20250201_145057.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[675.5,391.5,682.0,303.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-19T12:54:12.899587
train_pen1_tur_cam2_20250202_153944_0000,pen1_tur_cam2_20250202_153944.jpg,1,0,Lateral_lying_right,Lateral_lying_left,3,"[836.0,342.0,319.0,563.0]",1920,1080,manual,4,Sternal_lying,2026-03-19T12:54:46.402590
train_pen1_tur_cam2_20250202_153944_0006,pen1_tur_cam2_20250202_153944.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[1283.5,239.5,224.0,565.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-19T12:54:52.421718
train_pen1_tur_cam2_20250203_111552_0000,pen1_tur_cam2_20250203_111552.jpg,2,4,Sitting,Sternal_lying,3,"[519.0,579.0,433.0,499.0]",1920,1080,annotation_ok,2,Sitting,2026-03-19T12:54:57.777874
train_pen1_tur_cam2_20250203_111552_0004,pen1_tur_cam2_20250203_111552.jpg,3,2,Standing,Sitting,3,"[255.0,549.5,256.0,398.0]",1920,1080,pred_correct,2,Sitting,2026-03-19T12:55:06.738741
train_pen1_tur_cam2_20250203_111552_0009,pen1_tur_cam2_20250203_111552.jpg,4,3,Sternal_lying,Standing,3,"[95.0,790.0,276.0,170.0]",1920,1080,pred_correct,3,Standing,2026-03-19T12:55:11.461851
train_pen1_tur_cam2_20250203_112052_0003,pen1_tur_cam2_20250203_112052.jpg,0,2,Lateral_lying_left,Sitting,3,"[503.0,691.5,414.0,337.0]",1920,1080,manual,4,Sternal_lying,2026-03-19T12:58:06.251082
train_pen1_tur_cam2_20250203_112052_0004,pen1_tur_cam2_20250203_112052.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[1263.0,437.5,234.0,607.0]",1920,1080,annotation_ok,1,Lateral_lying_right,2026-03-19T12:59:15.842342
train_pen1_tur_cam2_20250203_113413_0001,pen1_tur_cam2_20250203_113413.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[501.0,698.5,487.0,298.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-19T17:48:40.008050
train_pen1_tur_cam2_20250203_114414_0005,pen1_tur_cam2_20250203_114414.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[932.0,413.0,276.0,589.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-19T17:49:16.189016
train_pen1_tur_cam2_20250203_114414_0009,pen1_tur_cam2_20250203_114414.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[203.0,219.3,227.0,131.8]",1920,1080,annotation_ok,1,Lateral_lying_right,2026-03-19T17:49:23.457683
train_pen1_tur_cam2_20250207_121932_0009,pen1_tur_cam2_20250207_121932.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[85.5,225.5,70.0,168.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T17:49:39.549880
train_pen1_tur_cam2_20250207_123433_0002,pen1_tur_cam2_20250207_123433.jpg,1,0,Lateral_lying_right,Lateral_lying_left,3,"[219.5,311.0,299.0,248.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-19T17:49:57.346430
train_pen1_tur_cam2_20250207_123433_0009,pen1_tur_cam2_20250207_123433.jpg,0,4,Lateral_lying_left,Sternal_lying,3,"[150.5,154.5,114.0,101.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T17:50:07.293794
train_pen1_tur_cam2_20250207_135939_0007,pen1_tur_cam2_20250207_135939.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[460.5,42.0,292.0,128.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T17:50:12.811183
train_pen1_tur_cam2_20250207_141439_0000,pen1_tur_cam2_20250207_141439.jpg,0,1,Lateral_lying_left,Lateral_lying_right,3,"[748.5,205.0,259.0,371.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T17:50:20.765369
train_pen1_tur_cam2_20250207_141439_0002,pen1_tur_cam2_20250207_141439.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[288.0,373.5,244.0,196.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T17:50:26.633117
train_pen1_tur_cam2_20250207_151303_0003,pen1_tur_cam2_20250207_151303.jpg,1,0,Lateral_lying_right,Lateral_lying_left,3,"[676.0,54.5,262.0,288.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-19T17:50:42.457278
train_pen1_tur_cam2_20250220_082026_0003,pen1_tur_cam2_20250220_082026.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[715.0,275.0,202.0,434.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T17:50:50.011650
train_pen1_tur_cam2_20250220_083347_0005,pen1_tur_cam2_20250220_083347.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[460.5,41.0,310.0,147.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T17:50:55.647692
train_pen1_tur_cam2_20250220_102855_0004,pen1_tur_cam2_20250220_102855.jpg,0,4,Lateral_lying_left,Sternal_lying,3,"[733.5,178.5,153.0,409.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T17:51:02.180971
train_pen1_tur_cam2_20250220_104036_0003,pen1_tur_cam2_20250220_104036.jpg,2,4,Sitting,Sternal_lying,3,"[668.9,1.6,211.0,317.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T17:51:15.776609
train_pen2_orb_cam1_20250108_081044_0004,pen2_orb_cam1_20250108_081044.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[617.0,227.0,209.0,321.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-19T17:51:22.192635
train_pen2_orb_cam1_20250108_081629_0002,pen2_orb_cam1_20250108_081629.jpg,3,4,Standing,Sternal_lying,3,"[948.0,651.0,454.0,427.0]",1920,1080,annotation_ok,3,Standing,2026-03-19T17:51:31.544519
train_pen2_orb_cam1_20250108_082015_0004,pen2_orb_cam1_20250108_082015.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[615.0,236.0,222.0,278.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-19T17:51:39.013637
train_pen2_orb_cam1_20250108_082021_0003,pen2_orb_cam1_20250108_082021.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[615.3,236.0,230.0,290.0]",1920,1080,pred_correct,4,Sternal_lying,2026-03-19T17:51:44.044556
train_pen2_orb_cam1_20250108_085029_0003,pen2_orb_cam1_20250108_085029.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[1107.0,651.0,316.0,428.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-19T17:51:50.841325
train_pen2_orb_cam2_20250217_125800_0002,pen2_orb_cam2_20250217_125800.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[785.0,105.5,339.0,141.0]",1920,1080,annotation_ok,4,Sternal_lying,2026-03-19T17:51:58.069343
train_pen2_orb_cam2_20250217_125800_0006,pen2_orb_cam2_20250217_125800.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[678.5,254.5,191.0,286.0]",1920,1080,annotation_ok,1,Lateral_lying_right,2026-03-19T17:52:07.116756
train_pen2_orb_cam2_20250217_130242_0002,pen2_orb_cam2_20250217_130242.jpg,2,3,Sitting,Standing,3,"[295.0,718.5,377.0,358.0]",1920,1080,annotation_ok,2,Sitting,2026-03-19T17:52:15.676905
train_pen2_tur_cam1_20250109_070051_0008,pen2_tur_cam1_20250109_070051.jpg,2,4,Sitting,Sternal_lying,3,"[404.0,75.5,318.0,203.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T17:52:20.748485
train_pen2_tur_cam1_20250109_070222_0007,pen2_tur_cam1_20250109_070222.jpg,2,3,Sitting,Standing,3,"[303.5,196.5,241.0,324.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T17:52:38.266434
train_pen2_tur_cam1_20250109_070229_0005,pen2_tur_cam1_20250109_070229.jpg,2,3,Sitting,Standing,3,"[263.9,184.0,290.0,311.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T17:52:44.321501
train_pen2_tur_cam1_20250109_070243_0003,pen2_tur_cam1_20250109_070243.jpg,2,3,Sitting,Standing,3,"[725.5,376.0,148.0,342.0]",1280,720,pred_correct,3,Standing,2026-03-19T17:52:50.131910
train_pen2_tur_cam1_20250109_071121_0006,pen2_tur_cam1_20250109_071121.jpg,0,4,Lateral_lying_left,Sternal_lying,3,"[529.0,583.0,347.0,130.0]",1280,720,annotation_ok,0,Lateral_lying_left,2026-03-19T17:52:57.461125
train_pen2_tur_cam1_20250109_071203_0006,pen2_tur_cam1_20250109_071203.jpg,2,3,Sitting,Standing,3,"[952.0,39.5,154.0,383.0]",1280,720,pred_correct,3,Standing,2026-03-19T17:53:10.924407
train_pen2_tur_cam1_20250109_071210_0007,pen2_tur_cam1_20250109_071210.jpg,4,2,Sternal_lying,Sitting,3,"[538.5,532.0,326.0,188.0]",1280,720,manual,3,Standing,2026-03-19T17:53:37.172916
train_pen2_tur_cam1_20250109_071231_0004,pen2_tur_cam1_20250109_071231.jpg,3,1,Standing,Lateral_lying_right,3,"[525.5,349.5,181.0,370.0]",1280,720,annotation_ok,3,Standing,2026-03-19T17:53:43.902825
train_pen2_tur_cam1_20250109_072610_0002,pen2_tur_cam1_20250109_072610.jpg,2,4,Sitting,Sternal_lying,3,"[602.0,206.0,335.0,227.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T17:53:47.916063
train_pen2_tur_cam1_20250109_073057_0006,pen2_tur_cam1_20250109_073057.jpg,4,3,Sternal_lying,Standing,3,"[797.5,11.0,165.0,454.0]",1280,720,pred_correct,3,Standing,2026-03-19T17:53:52.112502
train_pen2_tur_cam1_20250109_073104_0003,pen2_tur_cam1_20250109_073104.jpg,4,3,Sternal_lying,Standing,3,"[815.0,34.5,169.0,466.0]",1280,720,pred_correct,3,Standing,2026-03-19T17:54:01.643864
train_pen2_tur_cam1_20250109_074436_0007,pen2_tur_cam1_20250109_074436.jpg,3,4,Standing,Sternal_lying,3,"[260.0,36.5,313.0,142.0]",1280,720,annotation_ok,3,Standing,2026-03-19T17:54:08.083832
train_pen2_tur_cam1_20250109_075300_0003,pen2_tur_cam1_20250109_075300.jpg,2,4,Sitting,Sternal_lying,3,"[292.4,67.6,255.0,178.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T17:54:12.080598
train_pen2_tur_cam1_20250109_075431_0008,pen2_tur_cam1_20250109_075431.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[202.5,426.5,167.0,145.0]",1280,720,annotation_ok,1,Lateral_lying_right,2026-03-19T17:54:21.048071
train_pen2_tur_cam1_20250109_075705_0003,pen2_tur_cam1_20250109_075705.jpg,2,4,Sitting,Sternal_lying,3,"[120.5,88.5,213.0,121.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T17:54:29.677367
train_pen2_tur_cam1_20250109_080426_0007,pen2_tur_cam1_20250109_080426.jpg,0,4,Lateral_lying_left,Sternal_lying,3,"[143.0,346.0,136.0,127.0]",1280,720,pred_correct,4,Sternal_lying,2026-03-19T17:54:34.222648
train_pen2_tur_cam1_20250109_080515_0004,pen2_tur_cam1_20250109_080515.jpg,4,3,Sternal_lying,Standing,3,"[920.0,21.5,179.0,497.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T17:54:39.455440
train_pen2_tur_cam1_20250109_080536_0007,pen2_tur_cam1_20250109_080536.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[138.0,345.0,130.0,130.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T17:54:44.214338
train_pen2_tur_cam1_20250109_080646_0000,pen2_tur_cam1_20250109_080646.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[640.5,271.0,264.0,367.0]",1280,720,annotation_ok,4,Sternal_lying,2026-03-19T17:54:48.837502
train_pen2_tur_cam1_20250109_080728_0000,pen2_tur_cam1_20250109_080728.jpg,2,4,Sitting,Sternal_lying,3,"[526.0,553.5,386.0,159.0]",1280,720,annotation_ok,2,Sitting,2026-03-19T17:54:52.368901
train_pen2_tur_cam1_20250120_071427_0003,pen2_tur_cam1_20250120_071427.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[842.5,290.5,749.0,388.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-19T17:54:59.172783
train_pen2_tur_cam1_20250120_073249_0005,pen2_tur_cam1_20250120_073249.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[1550.0,50.0,711.0,805.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-19T17:55:03.833567
train_pen2_tur_cam1_20250120_074429_0004,pen2_tur_cam1_20250120_074429.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[1958.0,150.0,352.0,1021.0]",2688,1520,annotation_ok,1,Lateral_lying_right,2026-03-19T17:55:08.378371
train_pen2_tur_cam1_20250120_075250_0002,pen2_tur_cam1_20250120_075250.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[1662.0,49.0,406.0,941.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-19T17:55:14.286573
train_pen2_tur_cam1_20250120_081432_0006,pen2_tur_cam1_20250120_081432.jpg,2,3,Sitting,Standing,3,"[242.0,268.3,475.7,324.7]",2688,1520,annotation_ok,2,Sitting,2026-03-19T17:55:18.274482
train_pen2_tur_cam1_20250120_083753_0005,pen2_tur_cam1_20250120_083753.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[2042.5,131.5,272.0,898.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-19T17:55:22.955762
train_pen2_tur_cam1_20250120_083753_0007,pen2_tur_cam1_20250120_083753.jpg,4,0,Sternal_lying,Lateral_lying_left,3,"[328.5,587.5,164.0,380.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-19T17:55:28.866025
train_pen2_tur_cam1_20250120_083933_0003,pen2_tur_cam1_20250120_083933.jpg,0,4,Lateral_lying_left,Sternal_lying,3,"[376.0,164.5,356.0,424.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-19T17:55:35.680547
train_pen2_tur_cam1_20250120_083933_0006,pen2_tur_cam1_20250120_083933.jpg,1,4,Lateral_lying_right,Sternal_lying,3,"[683.5,105.5,627.0,401.0]",2688,1520,pred_correct,4,Sternal_lying,2026-03-19T17:55:41.224570
train_pen2_tur_cam1_20250120_083933_0007,pen2_tur_cam1_20250120_083933.jpg,4,1,Sternal_lying,Lateral_lying_right,3,"[2044.0,133.0,270.0,913.0]",2688,1520,annotation_ok,4,Sternal_lying,2026-03-19T17:55:48.062490
train_pen2_tur_cam1_20250120_092756_0007,pen2_tur_cam1_20250120_092756.jpg,4,3,Sternal_lying,Standing,3,"[1061.3,1264.7,693.0,255.0]",2688,1520,pred_correct,3,Standing,2026-03-19T17:55:55.968183
